b_pra,ins_blocks,ins_blocks2,stim_word,stim_color,corrAns,cue_type,trial_type,task_type,rand,compatibility,switch,b_test,w_pic,w_pic2,trials_instr.thisRepN,trials_instr.thisTrialN,trials_instr.thisN,trials_instr.thisIndex,block_pra.thisRepN,block_pra.thisTrialN,block_pra.thisN,block_pra.thisIndex,trials_rep.thisRepN,trials_rep.thisTrialN,trials_rep.thisN,trials_rep.thisIndex,trials_pra.thisRepN,trials_pra.thisTrialN,trials_pra.thisN,trials_pra.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,instr_image.started,instr_key_resp.started,instr_key_resp.keys,instr_key_resp.rt,instr_pra_image.started,ip_key_resp.started,ip_key_resp.keys,ip_key_resp.rt,block_image.started,ib_key_resp.started,ib_key_resp.keys,ib_key_resp.rt,cd_text.started,cd3.started,cd_text.stopped,cd3.stopped,cd2.started,cd2.stopped,cd1.started,cd1.stopped,text_fix.started,text_2.started,text_fix.stopped,text_2.stopped,text_4.started,text_4.stopped,text_target.started,key_resp.started,key_resp.keys,key_resp.corr,key_resp.rt,text_fb.started,text_fb.stopped,text.started,key_bf.started,key_bf.keys,key_bf.rt,text_target.stopped,key_resp.stopped,sceen_black.started,sceen_black.stopped,instr_test_image.started,instr_exp_key_resp.started,instr_exp_key_resp.keys,instr_exp_key_resp.rt,text_rest.started,key_resp_rest.started,key_resp_rest.keys,key_resp_rest.rt,text_3.started,text_3.stopped,participant,session,balance,date,expName,psychopyVersion,frameRate,
condition/block_color_b,instruction/instr_color,instruction/i8_b,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_word_b,instruction/instr_word,instruction/i9_b,黄,white,f,square,word_single,单词,0.0032461461866890584,,,,,,,,,,0,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,230.5311609999917,230.5311609999917,space,8.388454200001433,238.9481986000028,239.94867469999008,239.94867469999008,240.94821869998123,240.94821869998123,241.94907089998014,241.94907089998014,242.94865969999228,242.94865969999228,243.14927090000128,243.14927090000128,243.44948749998002,243.44948749998002,243.95075289998204,243.95075289998204,243.95075289998204,f,1,0.7686239000177011,244.751233899995,245.7515213000006,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_word_b,instruction/instr_word,instruction/i9_b,蓝,white,j,square,word_single,单词,0.060540570646362424,,,,,,,,,,0,1,1,1,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.7515213000006,245.95138029998634,245.95138029998634,246.25200680000125,246.25200680000125,246.7531381000008,246.7531381000008,246.7531381000008,j,1,0.6371298999874853,247.42059139997582,248.41992889999528,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_word_b,instruction/instr_word,instruction/i9_b,黄,white,f,square,word_single,单词,0.06994067193778963,,,,,,,,,,0,1,1,1,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.41992889999528,248.61998049999238,248.61998049999238,248.9201322000008,248.9201322000008,249.42060759998276,249.42060759998276,249.42060759998276,f,1,0.7384067999955732,250.18664919998264,251.18667769999593,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_word_b,instruction/instr_word,instruction/i9_b,蓝,white,j,square,word_single,单词,0.08193765152950094,,,,,,,,,,0,1,1,1,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.18667769999593,251.37023949998547,251.38686089997645,251.6702946999867,251.6702946999867,252.17072609998286,252.17072609998286,252.17072609998286,j,1,0.6767876999801956,252.87028509998345,253.8703092999931,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_word_b,instruction/instr_word,instruction/i9_b,红,white,k,square,word_single,单词,0.1279694370605574,,,,,,,,,,0,1,1,1,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.8703092999931,254.0541716000007,254.0704630999826,254.3540318000014,254.3705878999899,254.87252959999023,254.87252959999023,254.87252959999023,k,1,0.4149996000051033,255.30618200000026,256.3073292999761,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_word_b,instruction/instr_word,instruction/i9_b,红,white,k,square,word_single,单词,0.18345028784879092,,,,,,,,,,0,1,1,1,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.3073292999761,256.50682579999557,256.50682579999557,256.80655949999345,256.80655949999345,257.3072514999949,257.3072514999949,257.3072514999949,k,1,0.5874588000006042,257.9239463999984,258.92329219999374,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_word_b,instruction/instr_word,instruction/i9_b,蓝,white,j,square,word_single,单词,0.19920386223101294,,,,,,,,,,0,1,1,1,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.92329219999374,259.1237851999758,259.1237851999758,259.42351799999597,259.42351799999597,259.92320629997994,259.92320629997994,259.92320629997994,f,0,0.6514707999886014,260.60668830000213,261.6070707999752,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_word_b,instruction/instr_word,instruction/i9_b,蓝,white,j,square,word_single,单词,0.26360599864925405,,,,,,,,,,0,1,1,1,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.6070707999752,261.7899716999964,261.80685649998486,262.0903674000001,262.1066940999881,262.6064295999822,262.6064295999822,262.6064295999822,j,1,0.4557436000031885,263.0898746000021,264.09032459999435,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_word_b,instruction/instr_word,instruction/i9_b,蓝,white,j,square,word_single,单词,0.358985675745526,,,,,,,,,,0,1,1,1,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.09032459999435,264.28977769997437,264.28977769997437,264.5895726000017,264.5895726000017,265.0896786999947,265.0896786999947,265.0896786999947,j,1,0.572940899990499,265.68975099999807,266.6901797000028,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_word_b,instruction/instr_word,instruction/i9_b,绿,white,d,square,word_single,单词,0.36496733802487347,,,,,,,,,,0,1,1,1,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.6901797000028,266.889824199985,266.889824199985,267.19034169998486,267.19034169998486,267.69011899997713,267.69011899997713,267.69011899997713,d,1,0.5004037999897264,268.2232517999946,269.22316529997624,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_word_b,instruction/instr_word,instruction/i9_b,黄,white,f,square,word_single,单词,0.3743513623756727,,,,,,,,,,0,1,1,1,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.22316529997624,269.40659709999454,269.42320399999153,269.70621769997524,269.70621769997524,270.2068635999749,270.2068635999749,270.2068635999749,f,1,0.40796579999732785,270.6400247999991,271.639861499978,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_word_b,instruction/instr_word,instruction/i9_b,红,white,k,square,word_single,单词,0.3894803852598544,,,,,,,,,,0,1,1,1,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.639861499978,271.8236041999771,271.8401879000012,272.1235950999835,272.1399183999747,272.64033100000233,272.64033100000233,272.64033100000233,k,1,0.43106259999331087,273.08954369998537,274.0896809999831,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_word_b,instruction/instr_word,instruction/i9_b,绿,white,d,square,word_single,单词,0.5393759672408067,,,,,,,,,,0,1,1,1,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.0896809999831,274.27314369997475,274.29033139999956,274.5731835999759,274.5731835999759,275.07339899998624,275.07339899998624,275.07339899998624,j,0,0.500518299988471,275.60611149997567,276.6069496999844,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_word_b,instruction/instr_word,instruction/i9_b,蓝,white,j,square,word_single,单词,0.5995731954831104,,,,,,,,,,0,1,1,1,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.6069496999844,276.78978739999,276.8066558999999,277.0900910999917,277.10666419999325,277.60626319999574,277.60626319999574,277.60626319999574,j,1,1.0658499999844935,278.68966259999434,279.69024029999855,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_word_b,instruction/instr_word,instruction/i9_b,红,white,k,square,word_single,单词,0.6298674479151414,,,,,,,,,,0,1,1,1,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.69024029999855,279.88981529997545,279.88981529997545,280.18972539997776,280.18972539997776,280.68989879998844,280.68989879998844,280.68989879998844,k,1,0.5963586999860127,281.30627879998065,282.3062685999903,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_word_b,instruction/instr_word,instruction/i9_b,红,white,k,square,word_single,单词,0.7389942282348904,,,,,,,,,,0,1,1,1,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.3062685999903,282.4898760999786,282.5065772999951,282.78967269998975,282.78967269998975,283.28976319998037,283.28976319998037,283.28976319998037,k,1,0.6363595000002533,283.95632450000267,284.9563608999888,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_word_b,instruction/instr_word,instruction/i9_b,绿,white,d,square,word_single,单词,0.7550853947239682,,,,,,,,,,0,1,1,1,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.9563608999888,285.15654529997846,285.15654529997846,285.4563595999789,285.4403547999973,285.9392408999847,285.9392408999847,285.9392408999847,d,1,0.8280056999938097,286.790101599996,287.78967919998104,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_word_b,instruction/instr_word,instruction/i9_b,绿,white,d,square,word_single,单词,0.8019302780428206,,,,,,,,,,0,1,1,1,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.78967919998104,287.9900856000022,287.9900856000022,288.28997979999986,288.27316209999844,288.7731502999959,288.7731502999959,288.7731502999959,d,1,0.6410982999950647,289.43974969998817,290.4401491000026,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_word_b,instruction/instr_word,instruction/i9_b,绿,white,d,square,word_single,单词,0.8110702914095343,,,,,,,,,,0,1,1,1,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.4401491000026,290.63958479999565,290.63958479999565,290.9395933999913,290.9395933999913,291.43990549998125,291.43990549998125,291.43990549998125,d,1,0.6956684999749996,292.15616659997613,293.15615470000193,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_word_b,instruction/instr_word,instruction/i9_b,黄,white,f,square,word_single,单词,0.8176594937590999,,,,,,,,,,0,1,1,1,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.15615470000193,293.3401761999994,293.3564131000021,293.63987149999593,293.63987149999593,294.1395258999837,294.1395258999837,294.1395258999837,f,1,0.7317992000025697,294.889978399995,295.8898203999852,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_word_b,instruction/instr_word,instruction/i9_b,红,white,k,square,word_single,单词,0.8955794421104841,,,,,,,,,,0,1,1,1,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.8898203999852,296.0898641999811,296.0898641999811,296.3894572999852,296.3894572999852,296.89002819999587,296.89002819999587,296.89002819999587,k,1,0.46803250000812113,297.3894753999775,298.3893616999849,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_word_b,instruction/instr_word,instruction/i9_b,绿,white,d,square,word_single,单词,0.9113598052474129,,,,,,,,,,0,1,1,1,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.3893616999849,298.57305119998637,298.5900240999763,298.8731855999795,298.88926299999,299.3899483999994,299.3899483999994,299.3899483999994,d,1,0.6885747000051197,300.10640569997486,301.1063116999867,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_word_b,instruction/instr_word,instruction/i9_b,黄,white,f,square,word_single,单词,0.9215930958042953,,,,,,,,,,0,1,1,1,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.1063116999867,301.3063161999744,301.3063161999744,301.60640829999465,301.60640829999465,302.10641839998425,302.10641839998425,302.10641839998425,j,0,0.7641406999900937,302.89008829998784,303.88952159998007,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_word_b,instruction/instr_word,instruction/i9_b,黄,white,f,square,word_single,单词,0.9493525498837774,,,,,,,,,,0,1,1,1,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.88952159998007,304.0734003999969,304.08944519999204,304.37249459998566,304.37249459998566,304.8729153999884,304.8729153999884,304.8729153999884,f,1,0.6860906999791041,305.58996260000276,306.58962990000146,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_word_b,instruction/instr_word,instruction/i9_b,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.58962990000146,306.58962990000146,space,3.7483208999910858,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_word_b,instruction/instr_word,instruction/i9_b,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_mixed_b,instruction/instr_mixed,instruction/i10_b,蓝,red,k,diamond,color_mix,颜色,,incompatible,0,,,,,,,,0,2,2,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,310.35889289999614,310.35889289999614,space,23.11769600000116,333.5089741999982,334.50910309999017,334.50910309999017,335.50912539998535,335.50912539998535,336.5088010999898,336.5088010999898,337.51143189999857,337.51143189999857,337.69589760000235,337.71227829999407,337.99545919999946,337.99545919999946,338.4960618999903,338.4960618999903,338.4960618999903,j,0,2.230719000013778,340.7458258999977,341.7462015999772,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_mixed_b,instruction/instr_mixed,instruction/i10_b,绿,yellow,f,diamond,color_mix,颜色,,incompatible,1,,,,,,,,0,2,2,2,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.7462015999772,341.94553589998395,341.94553589998395,342.2457574,342.2457574,342.7461006999947,342.7461006999947,342.7461006999947,d,0,2.6777075999998488,345.4455564999953,346.44585029999143,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_mixed_b,instruction/instr_mixed,instruction/i10_b,红,green,d,diamond,color_mix,颜色,,incompatible,1,,,,,,,,0,2,2,2,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.44585029999143,346.6458713999891,346.6458713999891,346.9454958999995,346.9454958999995,347.44609289997607,347.44609289997607,347.44609289997607,k,0,1.0723172000143677,348.5454129999853,349.54555329997675,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_mixed_b,instruction/instr_mixed,instruction/i10_b,蓝,red,k,diamond,color_mix,颜色,,incompatible,1,,,,,,,,0,2,2,2,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.54555329997675,349.74592159999884,349.74592159999884,350.0459770000016,350.0459770000016,350.5457575999899,350.5457575999899,350.5457575999899,k,1,1.4942502999911085,352.0623897999758,353.06276269999216,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_mixed_b,instruction/instr_mixed,instruction/i10_b,红,blue,j,diamond,color_mix,颜色,,incompatible,1,,,,,,,,0,2,2,2,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.06276269999216,353.2622651999991,353.2622651999991,353.5623110999877,353.5623110999877,354.0621439999959,354.0621439999959,354.0621439999959,j,1,1.6254180000105407,355.7122336999746,356.7118064999813,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_mixed_b,instruction/instr_mixed,instruction/i10_b,红,blue,k,square,color_mix,单词,,incompatible,2,,,,,,,,0,2,2,2,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.7118064999813,356.9120334999752,356.9120334999752,357.21212469998864,357.19569299998693,357.69586269999854,357.69586269999854,357.69586269999854,j,0,1.5184942999912892,359.2455526999838,360.24573369999416,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_mixed_b,instruction/instr_mixed,instruction/i10_b,红,yellow,f,diamond,color_mix,颜色,,incompatible,2,,,,,,,,0,2,2,2,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.24573369999416,360.4457722999796,360.4457722999796,360.7455583999981,360.7455583999981,361.24547969998093,361.24547969998093,361.24547969998093,f,1,1.1775672000076156,362.4454355999769,363.4455641999957,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_mixed_b,instruction/instr_mixed,instruction/i10_b,红,yellow,k,square,color_mix,单词,,incompatible,2,,,,,,,,0,2,2,2,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.4455641999957,363.64569379997556,363.64569379997556,363.94576249999227,363.9289568999957,364.4285283999925,364.4455534000008,364.4455534000008,f,0,1.2896719000127632,365.7619482000009,366.7621779999754,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_mixed_b,instruction/instr_mixed,instruction/i10_b,绿,blue,d,square,color_mix,单词,,incompatible,1,,,,,,,,0,2,2,2,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.7621779999754,366.96231350000016,366.96231350000016,367.2628591999819,367.2628591999819,367.76251859997865,367.76251859997865,367.76251859997865,d,1,0.9394746999896597,368.72915969998576,369.72915689999354,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_mixed_b,instruction/instr_mixed,instruction/i10_b,蓝,green,d,diamond,color_mix,颜色,,incompatible,2,,,,,,,,0,2,2,2,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.72915689999354,369.9121434999979,369.92888449999737,370.21279419999337,370.21279419999337,370.71255209998344,370.71255209998344,370.71255209998344,d,1,1.094650199986063,371.8290468999767,372.8287308999861,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_mixed_b,instruction/instr_mixed,instruction/i10_b,蓝,yellow,j,square,color_mix,单词,,incompatible,2,,,,,,,,0,2,2,2,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.8287308999861,373.0288323999848,373.0288323999848,373.32899439998437,373.3120215999952,373.81238579997444,373.82869509997545,373.82869509997545,f,0,0.9534334000200033,374.81214259998524,375.81272779998835,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_mixed_b,instruction/instr_mixed,instruction/i10_b,蓝,green,j,square,color_mix,单词,,incompatible,1,,,,,,,,0,2,2,2,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.81272779998835,375.9955904999806,376.0117671999906,376.29568529999233,376.31241479999153,376.8126367999939,376.8126367999939,376.8126367999939,d,0,1.569798999989871,378.41200079998816,379.4118700999825,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_mixed_b,instruction/instr_mixed,instruction/i10_b,绿,yellow,d,square,color_mix,单词,,incompatible,1,,,,,,,,0,2,2,2,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.4118700999825,379.61191999999573,379.61191999999573,379.9119175999949,379.9119175999949,380.4121491999831,380.4121491999831,380.4121491999831,d,1,2.5060277999727987,382.94599310000194,383.9458855999983,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_mixed_b,instruction/instr_mixed,instruction/i10_b,绿,blue,j,diamond,color_mix,颜色,,incompatible,2,,,,,,,,0,2,2,2,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.9458855999983,384.1292618000007,384.1452688999998,384.42865970000275,384.4450141999987,384.9455466999789,384.9455466999789,384.9455466999789,d,0,1.0047043999948073,385.97909059998346,386.9793070000014,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_mixed_b,instruction/instr_mixed,instruction/i10_b,黄,red,f,square,color_mix,单词,,incompatible,2,,,,,,,,0,2,2,2,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.9793070000014,387.1788017999788,387.1788017999788,387.4785980999877,387.4785980999877,387.9791292999871,387.9791292999871,387.9791292999871,None,0,,391.62915969997994,392.6283809999877,,,,,390.9794636000006,390.9794636000006,390.9794636000006,391.62915969997994,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_mixed_b,instruction/instr_mixed,instruction/i10_b,蓝,yellow,f,diamond,color_mix,颜色,,incompatible,2,,,,,,,,0,2,2,2,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.6283809999877,392.81241479999153,392.82891219999874,393.1119123999961,393.1119123999961,393.6123262999754,393.6123262999754,393.6123262999754,None,0,,397.14573519999976,398.1450903999794,,,,,396.6126667999779,396.6126667999779,396.6126667999779,397.14573519999976,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_mixed_b,instruction/instr_mixed,instruction/i10_b,黄,red,k,diamond,color_mix,颜色,,incompatible,1,,,,,,,,0,2,2,2,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.1450903999794,398.34552189998794,398.34552189998794,398.6452858999837,398.6452858999837,399.1452246999834,399.1452246999834,399.1452246999834,d,0,0.8624849999905564,400.02858109999215,401.0286132999754,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_mixed_b,instruction/instr_mixed,instruction/i10_b,绿,red,d,square,color_mix,单词,,incompatible,2,,,,,,,,0,2,2,2,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.0286132999754,401.21201309998287,401.2284224999894,401.5119025000022,401.5286894000019,402.028753999999,402.028753999999,402.028753999999,d,1,1.5059421000187285,403.5619602999941,404.5620347999793,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_mixed_b,instruction/instr_mixed,instruction/i10_b,红,green,k,square,color_mix,单词,,incompatible,1,,,,,,,,0,2,2,2,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.5620347999793,404.7622584999772,404.7622584999772,405.0620984999987,405.0453582999762,405.5454084999801,405.5454084999801,405.5454084999801,k,1,1.1659753999847453,406.7283794999821,407.72862650000025,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_mixed_b,instruction/instr_mixed,instruction/i10_b,黄,blue,j,diamond,color_mix,颜色,,incompatible,2,,,,,,,,0,2,2,2,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.72862650000025,407.92875159997493,407.92875159997493,408.2286640999955,408.2286640999955,408.7286814999825,408.7286814999825,408.7286814999825,j,1,1.317721800005529,410.078666299989,,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
condition/block_mixed_b,instruction/instr_mixed,instruction/i10_b,黄,green,d,diamond,color_mix,颜色,,incompatible,1,,,,,,,,0,2,2,2,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.07838130000164,411.26184309998644,411.27835579999373,411.5618957999977,411.5618957999977,412.0621297999751,412.0621297999751,412.0621297999751,d,1,1.2962247999967076,413.37829629998305,414.3785230999929,,,,,,,,,,,,,,,,,,,11002,2,2,2024-06-15_18h09.31.766,stroop_task_switching2_b,2022.2.4,59.91730213418072,
