arrwidth1,arrwidth2,arrwidth3,arrwidth4,arrwidth5,keyb,type,orientation,instruction_image,block_filename,block_type,arrow11,arrow22,arrow33,arrow44,arrow55,keyb_3,orientation3,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,welcome.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,instruction_example.started,instruction_example.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,instruction_task.started,instruction_task.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,A1.started,A1.stopped,A2.started,A2.stopped,A3.started,A3.stopped,A4.started,A4.stopped,A5.started,A5.stopped,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,fb.started,fb.stopped,instruction_block.started,instruction_block.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_8.started,text_8.stopped,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,text_5.started,text_5.stopped,A11_3.started,A11_3.stopped,A22_2.started,A22_2.stopped,A33_2.started,A33_2.stopped,A44_2.started,A44_2.stopped,A55_2.started,A55_2.stopped,M1_3.started,M1_3.stopped,M2_2.started,M2_2.stopped,M3_2.started,M3_2.stopped,M4_2.started,M4_2.stopped,M5_2.started,M5_2.stopped,M6_2.started,M6_2.stopped,M7_2.started,M7_2.stopped,M8_2.started,M8_2.stopped,key_resp_9.started,key_resp_9.stopped,fixation.started,fixation.stopped,ET,fb_3.started,fb_3.stopped,text_9.started,text_9.stopped,fb_4.started,fb_4.stopped,text_7.started,text_7.stopped,endtext.started,endtext.stopped,fixation_ITI,CCC,Acc,participant,session,date,expName,psychopyVersion,frameRate
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,1,11,111,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.0389306,None,right,1,1.6934646,571.53958,573.4426377,571.53958,572.9416683,571.53958,572.9416683,571.53958,572.9416683,571.53958,572.9416683,571.53958,572.9416683,572.9249309,573.4257907,572.9249309,573.4257907,572.9249309,573.4257907,572.9249309,573.4257907,572.9249309,573.4257907,572.9249309,573.4257907,572.9249309,573.4257907,572.9249309,573.4257907,571.53958,None,573.4257907,574.077118,1.4,574.0934113,None,574.845442,None,,,,,,,[0.65017857],2.25,0.794642857,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,1,12,112,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.3461665,None,right,1,1.4350519,575.8461221,577.7331254,575.8461221,577.2314581,575.8461221,577.2314581,575.8461221,577.2314581,575.8461221,577.2314581,575.8461221,577.2314581,577.2147657,577.7160035,577.2147657,577.7160035,577.2147657,577.7160035,577.2147657,577.7160035,577.2147657,577.7160035,577.2147657,577.7160035,577.2147657,577.7160035,577.2147657,577.7160035,575.8461221,None,577.7160035,None,1.38,578.3831953,None,579.1342142,None,,,,,,,[0.65433628],2.26,0.796460177,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,1,13,113,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.6357469,None,left,1,1.1134591,580.1357739,582.0061758,580.1357739,581.5046383,580.1357739,581.5046383,580.1357739,581.5046383,580.1357739,581.5046383,580.1357739,581.5046383,581.488679,581.9883332,581.488679,581.9883332,581.488679,581.9883332,581.488679,581.9883332,581.488679,581.9883332,581.488679,581.9883332,581.488679,581.9883332,581.488679,581.9883332,580.1357739,None,581.9883332,582.6567986,1.37,582.6728392,None,583.4246413,None,,,,,,,[0.65850877],2.28,0.798245614,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,1,14,114,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.9251367,None,right,0,1.2866464,584.4264151,586.2792663,584.4264151,585.77801,584.4264151,585.77801,584.4264151,585.77801,584.4264151,585.77801,584.4264151,585.77801,585.760903,586.2626694,585.760903,586.2626694,585.760903,586.2626694,585.760903,586.2626694,585.760903,586.2626694,585.760903,586.2626694,585.760903,586.2626694,585.760903,586.2626694,584.4264151,None,586.2626694,586.9291584,1.35,586.9464592,None,587.6968589,None,,,,,,,[0.66278261],2.24,0.791304348,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,1,15,115,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.1977312,None,right,0,1.5026737,588.6984381,590.6013441,588.6984381,590.1016009,588.6984381,590.1016009,588.6984381,590.1016009,588.6984381,590.1016009,588.6984381,590.1016009,590.0677509,590.5686899,590.0677509,590.5686899,590.0677509,590.5686899,590.0677509,590.5686899,590.0677509,590.5686899,590.0677509,590.5686899,590.0677509,590.5686899,590.0677509,590.5686899,588.6984381,None,590.5686899,591.2372367,1.39,591.2694961,None,592.0200116,None,,,,,,,[0.66663793],2.19,0.784482759,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,1,16,116,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.5206812,None,right,1,1.4837636,593.0213543,594.9750519,593.0213543,594.4734357,593.0213543,594.4734357,593.0213543,594.4734357,593.0213543,594.4734357,593.0213543,594.4734357,594.4402786,594.9409017,594.4402786,594.9409017,594.4402786,594.9409017,594.4402786,594.9409017,594.4402786,594.9409017,594.4402786,594.9409017,594.4402786,594.9409017,594.4402786,594.9409017,593.0213543,None,594.9409017,595.625956,1.44,595.642036,None,596.3934436,None,,,,,,,[0.67],2.21,0.786324786,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,1,17,117,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.8941428,None,left,0,1.1989087,597.3945553,599.3143805,597.3945553,598.8140828,597.3945553,598.8140828,597.3945553,598.8140828,597.3945553,598.8140828,597.3945553,598.8140828,598.7974067,599.2974411,598.7974067,599.2974411,598.7974067,599.2974411,598.7974067,599.2974411,598.7974067,599.2974411,598.7974067,599.2974411,598.7974067,599.2974411,598.7974067,599.2974411,597.3945553,None,599.2974411,599.9826009,1.42,599.9985488,None,600.7494924,None,,,,,,,[0.67347458],2.16,0.779661017,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,1,18,118,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.251069,None,right,1,1.0906522,601.7510938,603.7213895,601.7510938,603.2366346,601.7510938,603.2366346,601.7510938,603.2366346,601.7510938,603.2366346,601.7510938,603.2366346,603.2031972,603.7045346,603.2031972,603.7045346,603.2031972,603.7045346,603.2031972,603.7045346,603.2031972,603.7045346,603.2031972,603.7045346,603.2031972,603.7045346,603.2031972,603.7045346,601.7510938,None,603.7045346,604.3881376,1.47,604.404828,None,605.1568862,None,,,,,,,[0.67647059],2.18,0.781512605,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,1,19,119,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.6568532,None,left,1,1.3794473,606.1576305,608.1112512,606.1576305,607.6105005,606.1576305,607.6105005,606.1576305,607.6105005,606.1576305,607.6105005,606.1576305,607.6105005,607.5929664,608.0937408,607.5929664,608.0937408,607.5929664,608.0937408,607.5929664,608.0937408,607.5929664,608.0937408,607.5929664,608.0937408,607.5929664,608.0937408,607.5929664,608.0937408,606.1576305,None,608.0937408,608.7789497,1.45,608.7956049,None,609.5460222,None,,,,,,,[0.67958333],2.19,0.783333333,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,1,20,120,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.0466869,None,right,1,1.1810474,610.5481975,612.5004456,610.5481975,611.9996129,610.5481975,611.9996129,610.5481975,611.9996129,610.5481975,611.9996129,610.5481975,611.9996129,611.966201,612.4679549,611.966201,612.4679549,611.966201,612.4679549,611.966201,612.4679549,611.966201,612.4679549,611.966201,612.4679549,611.966201,612.4679549,611.966201,612.4679549,610.5481975,None,612.4679549,613.1523707,1.44,613.1851833,None,613.9363113,None,,,,,,,[0.68272727],2.21,0.785123967,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,1,21,121,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.4377562,None,left,0,1.192124,614.9372643,616.857001,614.9372643,616.373468,614.9372643,616.373468,614.9372643,616.373468,614.9372643,616.373468,614.9372643,616.373468,616.3394116,616.8403215,616.3394116,616.8403215,616.3394116,616.8403215,616.3394116,616.8403215,616.3394116,616.8403215,616.3394116,616.8403215,616.3394116,616.8403215,616.3394116,616.8403215,614.9372643,None,616.8403215,617.5417726,1.42,617.557755,None,618.3103877,None,,,,,,,[0.68598361],2.16,0.778688525,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,1,22,122,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.8098359,None,left,1,0.9948417,619.3103191,621.2801024,619.3103191,620.7791512,619.3103191,620.7791512,619.3103191,620.7791512,619.3103191,620.7791512,619.3103191,620.7791512,620.7632056,621.2633079,620.7632056,621.2633079,620.7632056,621.2633079,620.7632056,621.2633079,620.7632056,621.2633079,620.7632056,621.2633079,620.7632056,621.2633079,620.7632056,621.2633079,619.3103191,None,621.2633079,621.9650052,1.47,621.9807601,None,622.7321768,None,,,,,,,[0.68878049],2.18,0.780487805,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,1,23,123,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.2337893,None,left,1,1.3071461,623.7342981,625.6889694,623.7342981,625.1857792,623.7342981,625.1857792,623.7342981,625.1857792,623.7342981,625.1857792,623.7342981,625.1857792,625.1692709,625.6696263,625.1692709,625.6696263,625.1692709,625.6696263,625.1692709,625.6696263,625.1692709,625.6696263,625.1692709,625.6696263,625.1692709,625.6696263,625.1692709,625.6696263,623.7342981,None,625.6696263,626.3708655,1.45,626.3873853,None,627.1388008,None,,,,,,,[0.69169355],2.19,0.782258065,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,1,24,124,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.6401396,None,left,1,1.4690508,628.1404833,630.0943503,628.1404833,629.5922625,628.1404833,629.5922625,628.1404833,629.5922625,628.1404833,629.5922625,628.1404833,629.5922625,629.5590715,630.0596003,629.5590715,630.0596003,629.5590715,630.0596003,629.5590715,630.0596003,629.5590715,630.0596003,629.5590715,630.0596003,629.5590715,630.0596003,629.5590715,630.0596003,628.1404833,None,630.0596003,630.7608442,1.44,630.777306,None,631.5292658,None,,,,,,,[0.69464],2.21,0.784,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,1,25,125,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.0298429,None,right,1,1.1199457,632.5299605,634.4500137,632.5299605,633.9653968,632.5299605,633.9653968,632.5299605,633.9653968,632.5299605,633.9653968,632.5299605,633.9653968,633.9319634,634.4334848,633.9319634,634.4334848,633.9319634,634.4334848,633.9319634,634.4334848,633.9319634,634.4334848,633.9319634,634.4334848,633.9319634,634.4334848,633.9319634,634.4334848,632.5299605,None,634.4334848,635.1347829,1.42,635.1511871,None,635.9027508,None,,,,,,,[0.69769841],2.22,0.785714286,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,1,26,126,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.4030638,None,right,1,1.2568247,636.9044662,638.8226822,636.9044662,638.3216918,636.9044662,638.3216918,636.9044662,638.3216918,636.9044662,638.3216918,636.9044662,638.3216918,638.2892232,638.7899591,638.2892232,638.7899591,638.2892232,638.7899591,638.2892232,638.7899591,638.2892232,638.7899591,638.2892232,638.7899591,638.2892232,638.7899591,638.2892232,638.7899591,636.9044662,None,638.7899591,639.4903939,1.41,639.5237409,None,640.2757251,None,,,,,,,[0.7007874],2.23,0.787401575,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,1,27,127,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.7755641,None,right,0,1.6849641,641.2761694,643.1795551,641.2761694,642.6783522,641.2761694,642.6783522,641.2761694,642.6783522,641.2761694,642.6783522,641.2761694,642.6783522,642.662112,643.1628846,642.662112,643.1628846,642.662112,643.1628846,642.662112,643.1628846,642.662112,643.1628846,642.662112,643.1628846,642.662112,643.1628846,642.662112,643.1628846,641.2761694,None,643.1628846,None,1.4,643.8802046,None,644.6313742,None,,,,,,,[0.70390625],2.19,0.78125,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,1,28,128,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.1320705,None,right,1,1.2396538,645.6334243,647.585804,645.6334243,647.0855721,645.6334243,647.0855721,645.6334243,647.0855721,645.6334243,647.0855721,645.6334243,647.0855721,647.052294,647.5525905,647.052294,647.5525905,647.052294,647.5525905,647.052294,647.5525905,647.052294,647.5525905,647.052294,647.5525905,647.052294,647.5525905,647.052294,647.5525905,645.6334243,None,647.5525905,648.2698872,1.44,648.2870568,None,649.0383023,None,,,,,,,[0.70666667],2.21,0.782945736,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,1,29,129,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.5394946,None,right,1,1.4018495,650.0394816,651.9605542,650.0394816,651.4748041,650.0394816,651.4748041,650.0394816,651.4748041,650.0394816,651.4748041,650.0394816,651.4748041,651.4413305,651.9421149,651.4413305,651.9421149,651.4413305,651.9421149,651.4413305,651.9421149,651.4413305,651.9421149,651.4413305,651.9421149,651.4413305,651.9421149,651.4413305,651.9421149,650.0394816,None,651.9421149,652.6606327,1.42,652.6764836,None,653.428321,None,,,,,,,[0.70953846],2.22,0.784615385,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,1,30,130,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.9282607,None,right,1,1.1803669,654.4291934,656.3498894,654.4291934,655.8478028,654.4291934,655.8478028,654.4291934,655.8478028,654.4291934,655.8478028,654.4291934,655.8478028,655.8328704,656.332026,655.8328704,656.332026,655.8328704,656.332026,655.8328704,656.332026,655.8328704,656.332026,655.8328704,656.332026,655.8328704,656.332026,655.8328704,656.332026,654.4291934,None,656.332026,657.0503006,1.41,657.0674277,None,657.8187944,None,,,,,,,[0.71244275],2.23,0.786259542,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,1,31,131,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.3180651,None,left,0,1.5025933,658.8189421,660.7218015,658.8189421,660.2212501,658.8189421,660.2212501,658.8189421,660.2212501,658.8189421,660.2212501,658.8189421,660.2212501,660.2044305,660.7052656,660.2044305,660.7052656,660.2044305,660.7052656,660.2044305,660.7052656,660.2044305,660.7052656,660.2044305,660.7052656,660.2044305,660.7052656,660.2044305,660.7052656,658.8189421,None,660.7052656,661.4236104,1.4,661.4402371,None,662.1912643,None,,,,,,,[0.71537879],2.19,0.78030303,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,1,32,132,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.6919947,None,right,1,1.1533025,663.1922361,665.1473821,663.1922361,664.644545,663.1922361,664.644545,663.1922361,664.644545,663.1922361,664.644545,663.1922361,664.644545,664.6115628,665.1124386,664.6115628,665.1124386,664.6115628,665.1124386,664.6115628,665.1124386,664.6115628,665.1124386,664.6115628,665.1124386,664.6115628,665.1124386,664.6115628,665.1124386,663.1922361,None,665.1124386,665.8305104,1.44,665.8627437,None,666.6150867,None,,,,,,,[0.71796992],2.21,0.781954887,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,1,33,133,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.1150784,None,right,0,1.9371594,667.6162509,669.5518388,667.6162509,669.0509377,667.6162509,669.0509377,667.6162509,669.0509377,667.6162509,669.0509377,667.6162509,669.0509377,669.0173397,669.5182141,669.0173397,669.5182141,669.0173397,669.5182141,669.0173397,669.5182141,669.0173397,669.5182141,669.0173397,669.5182141,669.0173397,669.5182141,669.0173397,669.5182141,667.6162509,None,669.5182141,670.2528334,1.42,670.269181,None,671.0215535,None,,,,,,,[0.72067164],2.17,0.776119403,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,1,34,134,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.5209906,None,right,1,1.0746022,672.0228352,673.9915075,672.0228352,673.4918281,672.0228352,673.4918281,672.0228352,673.4918281,672.0228352,673.4918281,672.0228352,673.4918281,673.4574322,673.9579329,673.4574322,673.9579329,673.4574322,673.9579329,673.4574322,673.9579329,673.4574322,673.9579329,673.4574322,673.9579329,673.4574322,673.9579329,673.4574322,673.9579329,672.0228352,None,673.9579329,674.6945604,1.46,674.7090017,None,675.4608901,None,,,,,,,[0.72303704],2.18,0.777777778,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,1,35,135,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.9610973,None,right,1,0.9951866,676.4619062,678.4154542,676.4619062,677.9140227,676.4619062,677.9140227,676.4619062,677.9140227,676.4619062,677.9140227,676.4619062,677.9140227,677.8984064,678.3986058,677.8984064,678.3986058,677.8984064,678.3986058,677.8984064,678.3986058,677.8984064,678.3986058,677.8984064,678.3986058,677.8984064,678.3986058,677.8984064,678.3986058,676.4619062,None,678.3986058,679.1325977,1.45,679.1490857,None,679.900358,None,,,,,,,[0.72544118],2.2,0.779411765,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,1,36,136,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.4011803,None,right,1,1.1640331,680.9015915,682.8384834,680.9015915,682.3379954,680.9015915,682.3379954,680.9015915,682.3379954,680.9015915,682.3379954,680.9015915,682.3379954,682.3203857,682.8212211,682.3203857,682.8212211,682.3203857,682.8212211,682.3203857,682.8212211,682.3203857,682.8212211,682.3203857,682.8212211,682.3203857,682.8212211,682.3203857,682.8212211,680.9015915,None,682.8212211,683.5561145,1.43,683.5723515,None,684.3242611,None,,,,,,,[0.7279562],2.21,0.781021898,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,1,37,137,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.8241898,None,right,0,1.2282829,685.3249437,687.2447704,685.3249437,686.760361,685.3249437,686.760361,685.3249437,686.760361,685.3249437,686.760361,685.3249437,686.760361,686.7269119,687.2281125,686.7269119,687.2281125,686.7269119,687.2281125,686.7269119,687.2281125,686.7269119,687.2281125,686.7269119,687.2281125,686.7269119,687.2281125,686.7269119,687.2281125,685.3249437,None,687.2281125,687.9626257,1.42,687.9789683,None,688.7315342,None,,,,,,,[0.73050725],2.17,0.775362319,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,1,38,138,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.2313839,None,left,1,1.4061196,689.7313763,691.7022226,689.7313763,691.2009104,689.7313763,691.2009104,689.7313763,691.2009104,689.7313763,691.2009104,689.7313763,691.2009104,691.1838633,691.684711,691.1838633,691.684711,691.1838633,691.684711,691.1838633,691.684711,691.1838633,691.684711,691.1838633,691.684711,691.1838633,691.684711,691.1838633,691.684711,689.7313763,None,691.667582,692.40202,1.46,692.4363761,None,693.1865602,None,,,,,,,[0.73273381],2.18,0.776978417,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,1,39,139,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.6881047,None,left,1,1.3889075,694.1887471,696.1421674,694.1887471,695.6410152,694.1887471,695.6410152,694.1887471,695.6410152,694.1887471,695.6410152,694.1887471,695.6410152,695.6234407,696.1251795,695.6234407,696.1251795,695.6234407,696.1251795,695.6234407,696.1251795,695.6234407,696.1251795,695.6234407,696.1251795,695.6234407,696.1251795,695.6234407,696.1251795,694.1887471,None,696.1251795,None,1.45,696.8754199,None,697.6263162,None,,,,,,,[0.735],2.2,0.778571429,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,-0.6,-0.6,-0.6,0.6,0.6,left,L,,,,,0,1,1,1,1,40,140,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.1270599,None,left,1,1.2136179,698.6279554,700.5649563,698.6279554,700.0645836,698.6279554,700.0645836,698.6279554,700.0645836,698.6279554,700.0645836,698.6279554,700.0645836,700.0467397,700.5487398,700.0467397,700.5487398,700.0467397,700.5487398,700.0467397,700.5487398,700.0467397,700.5487398,700.0467397,700.5487398,700.0467397,700.5487398,700.0467397,700.5487398,698.6279554,None,700.5487398,None,1.43,701.2986458,None,702.050279,None,,,,,,,[0.73737589],2.21,0.780141844,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
,,,,,,,,stim/Instruction_adaptive.png,conditions/adaptive.xlsx,test,0.6,0.6,0.6,-0.6,-0.6,right,R,,,,,0,1,1,1,1,41,141,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.5513676,None,right,1,1.5658246,703.0518902,704.9881345,703.0518902,704.4873069,703.0518902,704.4873069,703.0518902,704.4873069,703.0518902,704.4873069,703.0518902,704.4873069,704.4538951,704.95401,704.4538951,704.95401,704.4538951,704.95401,704.4538951,704.95401,704.4538951,704.95401,704.4538951,704.95401,704.4538951,704.95401,704.4538951,704.95401,703.0518902,None,704.95401,705.7051343,1.42,705.7219634,None,706.4734585,None,,,,,,,[0.73978873],2.22,0.781690141,11024,2,2024_Jan_07_1540,MFTM_A_new1021,2021.2.3,60.10117432
