backseq,backinstr,backfile,instruction,Trialtype,back,number,P1,P2,P3,P4,corrAns,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,image.started,image.stopped,image_2.started,image_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image_3.started,image_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,text.started,text.stopped,H1.started,H1.stopped,H2.started,H2.stopped,H3.started,H3.stopped,H4.started,H4.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,F1.started,F1.stopped,F2.started,F2.stopped,F3.started,F3.stopped,F4.started,F4.stopped,image_7.started,image_7.stopped,key_resp_3.rt,text_5.started,text_5.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_5.started,image_5.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.started,key_resp_5.stopped,text_3.started,text_3.stopped,H1_2.started,H1_2.stopped,H2_2.started,H2_2.stopped,H3_2.started,H3_2.stopped,H4_2.started,H4_2.stopped,F1_2.started,F1_2.stopped,F2_2.started,F2_2.stopped,F3_2.started,F3_2.stopped,F4_2.started,F4_2.stopped,image_8.started,image_8.stopped,key_resp_5.rt,text_2.started,text_2.stopped,image_6.started,image_6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,practice,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,right,0,0,0,0,0,1,1,1,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,72.9681808000023,73.96932760000345,72.9681808000023,73.96932760000345,72.9681808000023,73.96932760000345,72.9681808000023,73.96932760000345,right,1,72.9681808000023,None,72.9681808000023,None,72.9681808000023,73.46857740000269,72.9681808000023,73.46857740000269,72.9681808000023,73.46857740000269,72.9681808000023,73.46857740000269,72.9681808000023,None,1.0500159000002895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,practice,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,right,0,0,0,0,0,1,1,1,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,74.47061630000098,75.47181960000307,74.47061630000098,75.47181960000307,74.47061630000098,75.47181960000307,74.47061630000098,75.47181960000307,None,0,74.47061630000098,None,74.47061630000098,None,74.47061630000098,74.97044409999944,74.47061630000098,74.97044409999944,74.47061630000098,74.97044409999944,74.47061630000098,74.97044409999944,74.47061630000098,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,practice,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,down,0,0,0,0,0,1,1,1,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,75.97205380000378,76.97382130000187,75.97205380000378,76.97382130000187,75.97205380000378,76.97382130000187,75.97205380000378,76.97382130000187,down,1,75.97205380000378,None,75.97205380000378,None,75.97205380000378,76.47320330000366,75.97205380000378,76.47320330000366,75.97205380000378,76.47320330000366,75.97205380000378,76.47320330000366,75.97205380000378,None,1.252939999998489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,practice,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,1,1,1,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,77.47413909999887,78.4756103999971,77.47413909999887,78.4756103999971,77.47413909999887,78.4756103999971,77.47413909999887,78.4756103999971,None,0,77.47413909999887,None,77.47413909999887,None,77.47413909999887,77.97491440000158,77.47413909999887,77.97491440000158,77.47413909999887,77.97491440000158,77.47413909999887,77.97491440000158,77.47413909999887,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,practice,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,left,0,0,0,0,0,1,1,1,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,78.97642269999778,79.97792320000008,78.97642269999778,79.97792320000008,78.97642269999778,79.97792320000008,78.97642269999778,79.97792320000008,None,0,78.97642269999778,None,78.97642269999778,None,78.97642269999778,79.47799569999916,78.97642269999778,79.47799569999916,78.97642269999778,79.47799569999916,78.97642269999778,79.47799569999916,78.97642269999778,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,practice,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,down,0,0,0,0,0,1,1,1,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,80.47847100000217,81.48017660000187,80.47847100000217,81.48017660000187,80.47847100000217,81.48017660000187,80.47847100000217,81.48017660000187,None,0,80.47847100000217,None,80.47847100000217,None,80.47847100000217,80.97956140000315,80.47847100000217,80.97956140000315,80.47847100000217,80.97956140000315,80.47847100000217,80.97956140000315,80.47847100000217,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,practice,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,right,0,0,0,0,0,1,1,1,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,81.96397470000375,82.96566359999997,81.96397470000375,82.96566359999997,81.96397470000375,82.96566359999997,81.96397470000375,82.96566359999997,right,1,81.96397470000375,None,81.96397470000375,None,81.96397470000375,82.46587410000211,81.96397470000375,82.46587410000211,81.96397470000375,82.46587410000211,81.96397470000375,82.46587410000211,81.96397470000375,None,0.8373360999976285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,practice,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,1,1,1,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,83.46704619999946,84.46836510000139,83.46704619999946,84.46836510000139,83.46704619999946,84.46836510000139,83.46704619999946,84.46836510000139,None,0,83.46704619999946,None,83.46704619999946,None,83.46704619999946,83.96784669999761,83.46704619999946,83.96784669999761,83.46704619999946,83.96784669999761,83.46704619999946,83.96784669999761,83.46704619999946,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,practice,1,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,left,0,0,0,0,0,1,1,1,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,84.96846699999878,85.97017529999721,84.96846699999878,85.97017529999721,84.96846699999878,85.97017529999721,84.96846699999878,85.97017529999721,right,0,84.96846699999878,None,84.96846699999878,None,84.96846699999878,85.46939089999796,84.96846699999878,85.46939089999796,84.96846699999878,85.46939089999796,84.96846699999878,85.46939089999796,84.96846699999878,None,1.2650288000004366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,practice,1,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,right,0,0,0,0,0,1,1,1,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,86.47074869999778,87.47324110000045,86.47074869999778,87.47324110000045,86.47074869999778,87.47324110000045,86.47074869999778,87.47324110000045,None,0,86.47074869999778,None,86.47074869999778,None,86.47074869999778,86.97173230000044,86.47074869999778,86.97173230000044,86.47074869999778,86.97173230000044,86.47074869999778,86.97173230000044,86.47074869999778,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,practice,1,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,up,0,0,0,0,0,1,1,1,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,87.97306920000119,88.97564540000167,87.97306920000119,88.97564540000167,87.97306920000119,88.97564540000167,87.97306920000119,88.97564540000167,down,0,87.97306920000119,None,87.97306920000119,None,87.97306920000119,88.4737341,87.97306920000119,88.4737341,87.97306920000119,88.4737341,87.97306920000119,88.4737341,87.97306920000119,None,0.8601488000058453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,practice,1,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,down,0,0,0,0,0,1,1,1,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,89.47672379999858,90.47698590000073,89.47672379999858,90.47698590000073,89.47672379999858,90.47698590000073,89.47672379999858,90.47698590000073,None,0,89.47672379999858,None,89.47672379999858,None,89.47672379999858,89.9765206000011,89.47672379999858,89.9765206000011,89.47672379999858,89.9765206000011,89.47672379999858,89.9765206000011,89.47672379999858,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
1-back,instructions\back-1.png,conditions\1back-p.xlsx,instructions\1-BACK.png,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,None,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,91.11135279999871,None,space,18.37763239999913,91.11135279999871,None,109.6548821000033,114.16224520000105,114.12872320000315,None,114.52893770000082,115.53043640000396,114.52893770000082,115.53043640000396,114.52893770000082,115.53043640000396,114.52893770000082,115.53043640000396,None,1,114.52893770000082,None,114.52893770000082,None,114.52893770000082,115.03004399999918,114.52893770000082,115.03004399999918,114.52893770000082,115.03004399999918,114.52893770000082,115.03004399999918,114.52893770000082,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,None,0,0,0,0,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,116.01528829999734,117.0160035000008,116.01528829999734,117.0160035000008,116.01528829999734,117.0160035000008,116.01528829999734,117.0160035000008,None,1,116.01528829999734,None,116.01528829999734,None,116.01528829999734,116.51536889999988,116.01528829999734,116.51536889999988,116.01528829999734,116.51536889999988,116.01528829999734,116.51536889999988,116.01528829999734,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,up,0,0,0,0,0,2,2,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,117.51714499999798,118.51827369999955,117.51714499999798,118.51827369999955,117.51714499999798,118.51827369999955,117.51714499999798,118.51827369999955,up,1,117.51714499999798,None,117.51714499999798,None,117.51714499999798,118.01832909999939,117.51714499999798,118.01832909999939,117.51714499999798,118.01832909999939,117.51714499999798,118.01832909999939,117.51714499999798,None,0.8845306000002893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,left,0,0,0,0,0,2,2,2,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,119.01989529999992,120.0205661,119.01989529999992,120.0205661,119.01989529999992,120.0205661,119.01989529999992,120.0205661,None,0,119.01989529999992,None,119.01989529999992,None,119.01989529999992,119.51977430000261,119.01989529999992,119.51977430000261,119.01989529999992,119.51977430000261,119.01989529999992,119.51977430000261,119.01989529999992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,right,0,0,0,0,0,2,2,2,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,120.52125150000211,121.52285200000188,120.52125150000211,121.52285200000188,120.52125150000211,121.52285200000188,120.52125150000211,121.52285200000188,left,0,120.52125150000211,None,120.52125150000211,None,120.52125150000211,121.02192220000143,120.52125150000211,121.02192220000143,120.52125150000211,121.02192220000143,120.52125150000211,121.02192220000143,120.52125150000211,None,0.008070099996984936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,down,0,0,0,0,0,2,2,2,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,122.02385830000276,123.02582760000223,122.02385830000276,123.02582760000223,122.02385830000276,123.02582760000223,122.02385830000276,123.02582760000223,up,0,122.02385830000276,None,122.02385830000276,None,122.02385830000276,122.52428350000264,122.02385830000276,122.52428350000264,122.02385830000276,122.52428350000264,122.02385830000276,122.52428350000264,122.02385830000276,None,1.1932860999950208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,left,0,0,0,0,0,2,2,2,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,123.52583579999919,124.52723100000003,123.52583579999919,124.52723100000003,123.52583579999919,124.52723100000003,123.52583579999919,124.52723100000003,None,0,123.52583579999919,None,123.52583579999919,None,123.52583579999919,124.02675090000412,123.52583579999919,124.02675090000412,123.52583579999919,124.02675090000412,123.52583579999919,124.02675090000412,123.52583579999919,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,up,0,0,0,0,0,2,2,2,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,125.01124859999982,126.01391110000259,125.01124859999982,126.01391110000259,125.01124859999982,126.01391110000259,125.01124859999982,126.01391110000259,left,0,125.01124859999982,None,125.01124859999982,None,125.01124859999982,125.51264850000007,125.01124859999982,125.51264850000007,125.01124859999982,125.51264850000007,125.01124859999982,125.51264850000007,125.01124859999982,None,0.45381459999771323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,down,0,0,0,0,0,2,2,2,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,126.51355270000204,127.51657539999724,126.51355270000204,127.51657539999724,126.51355270000204,127.51657539999724,126.51355270000204,127.51657539999724,None,0,126.51355270000204,None,126.51355270000204,None,126.51355270000204,127.0147008999993,126.51355270000204,127.0147008999993,126.51355270000204,127.0147008999993,126.51355270000204,127.0147008999993,126.51355270000204,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,right,0,0,0,0,0,2,2,2,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0164769999974,129.0172292999996,128.0164769999974,129.0172292999996,128.0164769999974,129.0172292999996,128.0164769999974,129.0172292999996,left,0,128.0164769999974,None,128.0164769999974,None,128.0164769999974,128.51648209999985,128.0164769999974,128.51648209999985,128.0164769999974,128.51648209999985,128.0164769999974,128.51648209999985,128.0164769999974,None,0.009047100000316277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,right,0,0,0,0,0,2,2,2,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,129.5180193999986,130.51983589999872,129.5180193999986,130.51983589999872,129.5180193999986,130.51983589999872,129.5180193999986,130.51983589999872,None,0,129.5180193999986,None,129.5180193999986,None,129.5180193999986,130.0186767999985,129.5180193999986,130.0186767999985,129.5180193999986,130.0186767999985,129.5180193999986,130.0186767999985,129.5180193999986,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,down,0,0,0,0,0,2,2,2,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,131.02079880000383,132.022438400003,131.02079880000383,132.022438400003,131.02079880000383,132.022438400003,131.02079880000383,132.022438400003,None,0,131.02079880000383,None,131.02079880000383,None,131.02079880000383,131.52099389999785,131.02079880000383,131.52099389999785,131.02079880000383,131.52099389999785,131.02079880000383,131.52099389999785,131.02079880000383,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,up,0,0,0,0,0,2,2,2,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,132.52238880000368,133.52399259999947,132.52238880000368,133.52399259999947,132.52238880000368,133.52399259999947,132.52238880000368,133.52399259999947,up,1,132.52238880000368,None,132.52238880000368,None,132.52238880000368,133.02310769999895,132.52238880000368,133.02310769999895,132.52238880000368,133.02310769999895,132.52238880000368,133.02310769999895,132.52238880000368,None,0.40697549999458715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,left,0,0,0,0,0,2,2,2,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,134.02464589999727,135.02640590000374,134.02464589999727,135.02640590000374,134.02464589999727,135.02640590000374,134.02464589999727,135.02640590000374,left,1,134.02464589999727,None,134.02464589999727,None,134.02464589999727,134.5254896999977,134.02464589999727,134.5254896999977,134.02464589999727,134.5254896999977,134.02464589999727,134.5254896999977,134.02464589999727,None,0.39272989999881247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,down,0,0,0,0,0,2,2,2,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,135.51014350000332,136.51201269999729,135.51014350000332,136.51201269999729,135.51014350000332,136.51201269999729,135.51014350000332,136.51201269999729,None,0,135.51014350000332,None,135.51014350000332,None,135.51014350000332,136.01146580000204,135.51014350000332,136.01146580000204,135.51014350000332,136.01146580000204,135.51014350000332,136.01146580000204,135.51014350000332,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,right,0,0,0,0,0,2,2,2,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,137.01229839999723,138.01442620000307,137.01229839999723,138.01442620000307,137.01229839999723,138.01442620000307,137.01229839999723,138.01442620000307,left,0,137.01229839999723,None,137.01229839999723,None,137.01229839999723,137.51373869999952,137.01229839999723,137.51373869999952,137.01229839999723,137.51373869999952,137.01229839999723,137.51373869999952,137.01229839999723,None,1.3091314999983297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,3,stim\gray.png,stim\gray.png,stim\yellow.png,stim\gray.png,up,0,0,0,0,0,2,2,2,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,138.51462729999912,139.51659759999893,138.51462729999912,139.51659759999893,138.51462729999912,139.51659759999893,138.51462729999912,139.51659759999893,None,0,138.51462729999912,None,138.51462729999912,None,138.51462729999912,139.0160762000014,138.51462729999912,139.0160762000014,138.51462729999912,139.0160762000014,138.51462729999912,139.0160762000014,138.51462729999912,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,1,stim\yellow.png,stim\gray.png,stim\gray.png,stim\gray.png,left,0,0,0,0,0,2,2,2,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,140.01691009999922,141.0180554000035,140.01691009999922,141.0180554000035,140.01691009999922,141.0180554000035,140.01691009999922,141.0180554000035,down,0,140.01691009999922,None,140.01691009999922,None,140.01691009999922,140.5175767999972,140.01691009999922,140.5175767999972,140.01691009999922,140.5175767999972,140.01691009999922,140.5175767999972,140.01691009999922,None,0.6486746999944444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,4,stim\gray.png,stim\gray.png,stim\gray.png,stim\yellow.png,right,0,0,0,0,0,2,2,2,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,141.51916640000127,142.5205857999972,141.51916640000127,142.5205857999972,141.51916640000127,142.5205857999972,141.51916640000127,142.5205857999972,None,0,141.51916640000127,None,141.51916640000127,None,141.51916640000127,142.02036139999836,141.51916640000127,142.02036139999836,141.51916640000127,142.02036139999836,141.51916640000127,142.02036139999836,141.51916640000127,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,practice,2,2,stim\gray.png,stim\yellow.png,stim\gray.png,stim\gray.png,up,0,0,0,0,0,2,2,2,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,143.02128850000008,144.02282440000272,143.02128850000008,144.02282440000272,143.02128850000008,144.02282440000272,143.02128850000008,144.02282440000272,None,0,143.02128850000008,None,143.02128850000008,None,143.02128850000008,143.52217550000205,143.02128850000008,143.52217550000205,143.02128850000008,143.52217550000205,143.02128850000008,143.52217550000205,143.02128850000008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
2-back,instructions\back-2.png,conditions\2back-p.xlsx,instructions\2-BACK.png,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.52354229999764,None,space,7.822101699995983,144.52354229999764,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.3685536999983,None,space,2.808714200000395,152.3685536999983,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11003,001,2023_Dec_29_1211,nback,2021.2.3,59.51321758807262,
